id,type,date,value,category,description,payment_method,status,equipment_id,contract_id,created_at,reference,is_fixed,sector,fixed_duration_months,installment_number,installment_total,cost_center_id,debit_amount,debit_description,has_debit
f0cdd387-57b1-4995-b05e-65d368522d37,DESPESA,2026-07-01,24287.61,impostos,Imposto Ronaldo,,CONFIRMADO,,,2025-12-03 16:56:26.772691+00,,false,imposto,,10,,cabralia,0.00,,false
f1b4beaa-5e1f-4461-a08a-2838bb97c1ac,DESPESA,2025-11-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.601878+00,,false,terceirizados,,2,,cabralia,0.00,,false
f1fee860-abac-4b24-8419-cb8ed50f1e0e,DESPESA,2026-03-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:27.152637+00,,false,particular,,6,,cabralia,0.00,,false
f25af392-764f-40ca-bb9b-ba151be1b9b8,DESPESA,2026-04-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.20785+00,,false,gestao,,7,,cabralia,0.00,,false
f27cfc69-2f86-4efa-9d9e-5ebc62f2b632,DESPESA,2026-07-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.954462+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,10,,cabralia,0.00,,false
f3543698-13c0-4990-bb4c-fd2bddd795dd,DESPESA,2026-07-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:29.493677+00,,false,now,,10,,cabralia,0.00,,false
f3cdf496-7a4b-41ed-9144-771dbb636535,DESPESA,2026-09-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:59.265957+00,,false,now,,12,,cabralia,0.00,,false
f45df34a-2722-4b00-8454-cec68f1aa161,DESPESA,2026-07-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.45693+00,,false,gestao,,10,,cabralia,0.00,,false
f5b83ffa-f1da-4681-8615-2ffaf028e96a,DESPESA,2026-03-01,72744.44,terceirizados,Patrol + Revisões Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 17:21:06.530745+00,,false,parcela_patrol_ronaldo,,6,,cabralia,0.00,,false
f5c88cfd-7397-4be2-a7f3-418db7901f9d,DESPESA,2025-11-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:03.687313+00,,false,now,,2,,cabralia,0.00,,false
f809892e-1707-41e0-b4c4-1f4199415882,DESPESA,2026-05-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.798607+00,,false,felipe_viatransportes,,8,,cabralia,0.00,,false
f88e8cc3-687f-4591-a177-bd5301fcf374,DESPESA,2026-04-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:07.024968+00,,false,now,,7,,cabralia,0.00,,false
f96cdfd4-c072-4dc5-9cae-767f76015cc0,DESPESA,2025-10-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 01:23:08.999377+00,,true,now,12,,,cabralia,0.00,,false
f9b42e0e-f26c-4413-b812-b1d393e74496,DESPESA,2026-06-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:58.785363+00,,false,now,,9,,cabralia,0.00,,false
f9d4f29b-29ca-4d28-877f-0f490a3f1029,DESPESA,2026-01-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.41005+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,4,,cabralia,0.00,,false
f9d813e5-50a4-4b42-a8a2-58cc08007c92,DESPESA,2025-12-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:29.79923+00,,false,gestao,,3,,cabralia,0.00,,false
fb22833e-a3a2-42cd-b44a-6ad688b885d7,DESPESA,2026-04-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.074848+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
fb304ffe-2b44-4bfe-aa46-354d0502e7da,DESPESA,2025-12-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.512171+00,,false,felipe_viatransportes,,3,,cabralia,0.00,,false
fb70dd8c-86ea-4791-b15f-afe7c56220c0,DESPESA,2025-12-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:33.633239+00,,false,now,,3,,cabralia,0.00,,false
fb8e3b4a-1fb3-4cf6-b536-4dd42f227f9a,DESPESA,2026-01-01,21000.00,terceirizados,Locação Pipa Felipe,,CONFIRMADO,,,2025-12-03 16:18:10.770442+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
fb994a98-e252-445f-8cb1-2697ae1de36b,DESPESA,2025-12-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.332685+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,3,,cabralia,0.00,,false
fba868c7-57b7-419a-aad3-d8fc15b00b18,RECEITA,2025-12-01,678961.80,,Contrato Emergencial Máquinas,,CONFIRMADO,,,2025-12-02 18:23:41.502475+00,,false,,,3,,cabralia,0.00,,false
fbaf1fbc-6d31-49f0-a305-82c332ca3585,DESPESA,2026-09-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:27.650201+00,,false,particular,,12,,cabralia,0.00,,false
fc95ef24-2b8c-4233-870a-2d2bda527208,DESPESA,2026-05-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.869985+00,,false,imposto,,8,,cabralia,0.00,,false
fd116701-4eaa-4026-809a-4bd1eebe6e9f,DESPESA,2025-12-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:03.319598+00,,false,terceirizados,,3,,cabralia,0.00,,false
feabf432-9dd2-4b3b-81f1-0083e6aa0e81,DESPESA,2025-11-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.411581+00,,false,imposto,,2,,cabralia,0.00,,false
fece77ff-ed42-48ff-8175-98f893e12ee5,DESPESA,2026-09-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.892451+00,,false,ronaldo,,12,,cabralia,0.00,,false
ff8d12fa-a3f7-41e7-b0df-92c633ae0d43,DESPESA,2026-09-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:37.112439+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,12,,cabralia,0.00,,false
